season,week,team,off_epa_per_play,success_rate,pass_rate,avg_air_yards,total_plays
2018,14,NYJ,0.0615,0.38,0.5,7.44,50
2018,14,PHI,-0.0631,0.4792,0.7083,8.625,48
2018,14,PIT,0.142,0.5172,0.6724,4.7632,58
2018,14,SEA,-0.0778,0.4127,0.3651,10,63
2018,14,SF,0.0534,0.4032,0.5806,6.6364,62
2018,14,TB,-0.0584,0.3538,0.6462,12.4474,65
2018,14,TEN,0.2407,0.4545,0.4545,6.5833,55
2018,14,WAS,-0.3107,0.3898,0.6271,6.2069,59
2018,15,ARI,-0.3576,0.3438,0.6719,5.9444,64
2018,15,ATL,0.1674,0.4697,0.5909,6.8611,66
2018,15,BAL,0.0536,0.4507,0.3521,5.9565,71
2018,15,BUF,-0.0136,0.4194,0.4355,15.8846,62
2018,15,CAR,-0.1537,0.3393,0.5893,5.7931,56
2018,15,CHI,0.0271,0.4737,0.5088,7.4286,57
2018,15,CIN,-0.0356,0.3056,0.4722,10.2727,72
2018,15,CLE,-0.0865,0.4333,0.55,10.129,60
2018,15,DAL,-0.1576,0.4688,0.6562,6.7949,64
2018,15,DEN,-0.0863,0.4412,0.7206,6.0638,68
2018,15,DET,0.0505,0.4286,0.5357,6.7931,56
2018,15,GB,-0.0444,0.4179,0.7164,11.0714,67
2018,15,HOU,0.0482,0.4,0.68,9.4286,50
2018,15,IND,0.0792,0.4677,0.4194,8.5385,62
2018,15,JAX,-0.3027,0.3061,0.4694,5.1765,49
2018,15,KC,0.2483,0.5094,0.6792,6.1765,53
2018,15,LA,-0.0621,0.5068,0.7534,6.717,73
2018,15,LAC,0.1691,0.5,0.6471,8.4474,68
2018,15,LV,-0.1887,0.4211,0.7193,8.6111,57
2018,15,MIA,-0.4074,0.2642,0.6226,9.625,53
2018,15,MIN,0.1092,0.4918,0.377,6.8571,61
2018,15,NE,0.0596,0.5,0.6607,9.2778,56
2018,15,NO,-0.1186,0.4412,0.5588,6.1143,68
2018,15,NYG,-0.2572,0.2857,0.746,7.8864,63
2018,15,NYJ,-0.0373,0.3889,0.5694,10.7368,72
2018,15,PHI,0.1022,0.4098,0.5082,7.5484,61
2018,15,PIT,0.1246,0.5254,0.6102,10.8529,59
2018,15,SEA,0.1539,0.4203,0.4928,6.8065,69
2018,15,SF,0.0021,0.3929,0.5714,8.0345,56
2018,15,TB,-0.1862,0.3617,0.5532,10.4,47
2018,15,TEN,0.0662,0.4688,0.3438,6.1905,64
2018,15,WAS,-0.018,0.3833,0.4667,8.44,60
2018,16,ARI,-0.1181,0.3396,0.6604,9.3226,53
